order,Delay,Test.Time,Participant.Private.ID,studied_word,original_response,studied_recalled
686,delay,AM,8077532,blaze,NA,0
687,delay,AM,8077532,sugar,sugar,1
688,delay,AM,8077532,road,NA,0
689,delay,AM,8077532,eye,NA,0
690,delay,AM,8077532,can,NA,0
691,delay,AM,8077532,hate,NA,0
692,delay,AM,8077532,pillow,NA,0
693,delay,AM,8077532,state,NA,0
694,delay,AM,8077532,tea,NA,0
695,delay,AM,8077532,warm,NA,0
696,delay,AM,8077532,climb,NA,0
697,delay,AM,8077532,stop,NA,0
698,delay,AM,8077532,lake,NA,0
699,delay,AM,8077532,bug,NA,0
700,delay,AM,8077532,toe,NA,0
701,delay,AM,8077532,shade,NA,0
702,delay,AM,8077532,tired,NA,0
703,delay,AM,8077532,medicine,NA,0
704,delay,AM,8077532,aroma,NA,0
705,delay,AM,8077532,seat,NA,0
706,delay,AM,8077532,billows,NA,0
707,delay,AM,8077532,bitter,NA,0
708,delay,AM,8077532,tough,NA,0
709,delay,AM,8077532,sewing,NA,0
710,delay,AM,8077532,refuse,NA,0
711,delay,AM,8077532,rage,NA,0
712,delay,AM,8077532,plush,NA,0
713,delay,AM,8077532,capital,NA,0
714,delay,AM,8077532,measuring,NA,0
715,delay,AM,8077532,winter,NA,0
716,delay,AM,8077532,summit,NA,0
717,delay,AM,8077532,listless,NA,0
718,delay,AM,8077532,thames,NA,0
719,delay,AM,8077532,fright,NA,0
720,delay,AM,8077532,kick,NA,0
721,delay,AM,8077532,ledge,NA,0
722,delay,AM,8077532,dream,NA,0
723,delay,AM,8077532,health,NA,0
724,delay,AM,8077532,hear,NA,0
725,delay,AM,8077532,couch,NA,0
726,delay,AM,8077532,pollution,NA,0
727,delay,AM,8077532,good,NA,0
728,delay,AM,8077532,sandpaper,NA,0
729,delay,AM,8077532,sharp,NA,0
730,delay,AM,8077532,sewage,NA,0
731,delay,AM,8077532,temper,NA,0
732,delay,AM,8077532,loud,NA,0
733,delay,AM,8077532,streets,NA,0
734,delay,AM,8077532,coaster,NA,0
735,delay,AM,8077532,ice,NA,0
736,delay,AM,8077532,top,NA,0
737,delay,AM,8077532,snail,NA,0
738,delay,AM,8077532,boat,NA,0
739,delay,AM,8077532,fly,NA,0
740,delay,AM,8077532,sandals,NA,0
741,delay,AM,8077532,sill,NA,0
742,delay,AM,8077532,wake,NA,0
743,delay,AM,8077532,hospital,NA,0
744,delay,AM,8077532,see,NA,0
745,delay,AM,8077532,desk,desk,1
746,delay,AM,8077532,ashes,NA,0
747,delay,AM,8077532,taste,NA,0
748,delay,AM,8077532,jagged,NA,0
749,delay,AM,8077532,point,NA,0
750,delay,AM,8077532,bag,NA,0
751,delay,AM,8077532,fury,NA,0
752,delay,AM,8077532,cotton,NA,0
753,delay,AM,8077532,subway,NA,0
754,delay,AM,8077532,lid,NA,0
755,delay,AM,8077532,wet,NA,0
756,delay,AM,8077532,molehill,NA,0
757,delay,AM,8077532,cautious,NA,0
758,delay,AM,8077532,tide,NA,0
759,delay,AM,8077532,arachnid,NA,0
760,delay,AM,8077532,soccer,NA,0
761,delay,AM,8077532,house,NA,0
762,delay,AM,8077532,snooze,NA,0
763,delay,AM,8077532,dentist,NA,0
764,delay,AM,8077532,nostril,NA,0
765,delay,AM,8077532,recliner,NA,0
766,delay,AM,8077532,cigar,NA,0
767,delay,AM,8077532,tooth,NA,0
768,delay,AM,8077532,ready,NA,0
769,delay,AM,8077532,prick,NA,0
770,delay,AM,8077532,junk,NA,0
771,delay,AM,8077532,ire,NA,0
772,delay,AM,8077532,fur,NA,0
773,delay,AM,8077532,country,NA,0
774,delay,AM,8077532,handle,NA,0
775,delay,AM,8077532,frigid,NA,0
776,delay,AM,8077532,peak,NA,0
777,delay,AM,8077532,delay,NA,0
778,delay,AM,8077532,swim,NA,0
779,delay,AM,8077532,crawl,NA,0
780,delay,AM,8077532,yard,NA,0
781,delay,AM,8077532,open,NA,0
782,delay,AM,8077532,blanket,NA,0
783,delay,AM,8077532,physician,NA,0
784,delay,AM,8077532,whiff,NA,0
785,delay,AM,8077532,sofa,NA,0
786,delay,AM,8077532,chimney,NA,0
787,delay,AM,8077532,nice,NA,0
788,delay,AM,8077532,coarse,NA,0
789,delay,AM,8077532,thimble,NA,0
790,delay,AM,8077532,trash,NA,0
791,delay,AM,8077532,wrath,NA,0
792,delay,AM,8077532,touch,NA,0
793,delay,AM,8077532,newyork,NA,0
794,delay,AM,8077532,coffee,NA,0
795,delay,AM,8077532,chilly,NA,0
796,delay,AM,8077532,plain,NA,0
797,delay,AM,8077532,traffic,NA,0
798,delay,AM,8077532,flow,NA,0
799,delay,AM,8077532,tarantula,trantula,1
800,delay,AM,8077532,walk,NA,0
801,delay,AM,8137764,door,NA,0
802,delay,AM,8137764,bed,NA,0
803,delay,AM,8137764,nurse,nurse,1
804,delay,AM,8137764,nose,nose,1
805,delay,AM,8137764,table,table,1
806,delay,AM,8137764,cigarette,cigerette,1
807,delay,AM,8137764,sour,NA,0
808,delay,AM,8137764,smooth,NA,0
809,delay,AM,8137764,thread,NA,0
810,delay,AM,8137764,garbage,NA,0
811,delay,AM,8137764,mad,NA,0
812,delay,AM,8137764,hard,NA,0
813,delay,AM,8137764,town,town,1
814,delay,AM,8137764,mug,NA,0
815,delay,AM,8137764,hot,NA,0
816,delay,AM,8137764,hill,NA,0
817,delay,AM,8137764,fast,NA,0
818,delay,AM,8137764,water,NA,0
819,delay,AM,8137764,web,web,1
820,delay,AM,8137764,shoe,NA,0
821,delay,AM,8137764,glass,NA,0
822,delay,AM,8137764,rest,NA,0
823,delay,AM,8137764,sick,NA,0
824,delay,AM,8137764,breathe,NA,0
825,delay,AM,8137764,sit,sit,1
826,delay,AM,8137764,puff,NA,0
827,delay,AM,8137764,candy,NA,0
828,delay,AM,8137764,bumpy,NA,0
829,delay,AM,8137764,pin,NA,0
830,delay,AM,8137764,waste,NA,0
831,delay,AM,8137764,fear,NA,0
832,delay,AM,8137764,light,NA,0
833,delay,AM,8137764,crowded,crowed,1
834,delay,AM,8137764,saucer,NA,0
835,delay,AM,8137764,snow,NA,0
836,delay,AM,8137764,valley,NA,0
837,delay,AM,8137764,lethargic,NA,0
838,delay,AM,8137764,stream,NA,0
839,delay,AM,8137764,insect,insect,1
840,delay,AM,8137764,hand,NA,0
841,delay,AM,8137764,pane,NA,0
842,delay,AM,8137764,awake,NA,0
843,delay,AM,8137764,lawyer,NA,0
844,delay,AM,8137764,sniff,NA,0
845,delay,AM,8137764,legs,NA,0
846,delay,AM,8137764,blaze,NA,0
847,delay,AM,8137764,sugar,NA,0
848,delay,AM,8137764,road,NA,0
849,delay,AM,8137764,eye,NA,0
850,delay,AM,8137764,can,NA,0
851,delay,AM,8137764,hate,NA,0
852,delay,AM,8137764,pillow,NA,0
853,delay,AM,8137764,state,NA,0
854,delay,AM,8137764,tea,NA,0
855,delay,AM,8137764,warm,NA,0
856,delay,AM,8137764,climb,NA,0
857,delay,AM,8137764,stop,NA,0
858,delay,AM,8137764,lake,NA,0
859,delay,AM,8137764,bug,bug,1
860,delay,AM,8137764,toe,NA,0
861,delay,AM,8137764,shade,NA,0
862,delay,AM,8137764,tired,NA,0
863,delay,AM,8137764,medicine,NA,0
864,delay,AM,8137764,aroma,NA,0
865,delay,AM,8137764,seat,NA,0
866,delay,AM,8137764,billows,bellow,1
867,delay,AM,8137764,bitter,NA,0
868,delay,AM,8137764,tough,NA,0
869,delay,AM,8137764,sewing,NA,0
870,delay,AM,8137764,refuse,NA,0
871,delay,AM,8137764,rage,NA,0
872,delay,AM,8137764,plush,NA,0
873,delay,AM,8137764,capital,NA,0
874,delay,AM,8137764,measuring,NA,0
875,delay,AM,8137764,winter,NA,0
876,delay,AM,8137764,summit,NA,0
877,delay,AM,8137764,listless,NA,0
878,delay,AM,8137764,thames,NA,0
879,delay,AM,8137764,fright,NA,0
880,delay,AM,8137764,kick,NA,0
881,delay,AM,8137764,ledge,NA,0
882,delay,AM,8137764,dream,NA,0
883,delay,AM,8137764,health,NA,0
884,delay,AM,8137764,hear,NA,0
885,delay,AM,8137764,couch,NA,0
886,delay,AM,8137764,pollution,pollution,1
887,delay,AM,8137764,good,NA,0
888,delay,AM,8137764,sandpaper,NA,0
889,delay,AM,8137764,sharp,NA,0
890,delay,AM,8137764,sewage,NA,0
891,delay,AM,8137764,temper,temper,1
892,delay,AM,8137764,loud,NA,0
893,delay,AM,8137764,streets,NA,0
894,delay,AM,8137764,coaster,NA,0
895,delay,AM,8137764,ice,NA,0
896,delay,AM,8137764,top,NA,0
897,delay,AM,8137764,snail,NA,0
898,delay,AM,8137764,boat,NA,0
899,delay,AM,8137764,fly,NA,0
900,delay,AM,8137764,sandals,NA,0
901,delay,AM,8137764,sill,NA,0
902,delay,AM,8137764,wake,NA,0
903,delay,AM,8137764,hospital,NA,0
904,delay,AM,8137764,see,see,1
905,delay,AM,8137764,desk,NA,0
906,delay,AM,8137764,ashes,ash,1
907,delay,AM,8137764,taste,NA,0
908,delay,AM,8137764,jagged,NA,0
909,delay,AM,8137764,point,NA,0
910,delay,AM,8137764,bag,NA,0
911,delay,AM,8137764,fury,NA,0
912,delay,AM,8137764,cotton,NA,0
913,delay,AM,8137764,subway,NA,0
914,delay,AM,8137764,lid,NA,0
915,delay,AM,8137764,wet,NA,0
916,delay,AM,8137764,molehill,NA,0
917,delay,AM,8137764,cautious,NA,0
918,delay,AM,8137764,tide,NA,0
919,delay,AM,8137764,arachnid,NA,0
920,delay,AM,8137764,soccer,NA,0
921,delay,AM,8137764,house,house,1
922,delay,AM,8137764,snooze,NA,0
923,delay,AM,8137764,dentist,NA,0
924,delay,AM,8137764,nostril,nostril,1
925,delay,AM,8137764,recliner,NA,0
926,delay,AM,8137764,cigar,NA,0
927,delay,AM,8137764,tooth,NA,0
928,delay,AM,8137764,ready,NA,0
929,delay,AM,8137764,prick,NA,0
930,delay,AM,8137764,junk,NA,0
931,delay,AM,8137764,ire,NA,0
932,delay,AM,8137764,fur,NA,0
933,delay,AM,8137764,country,NA,0
934,delay,AM,8137764,handle,NA,0
935,delay,AM,8137764,frigid,NA,0
936,delay,AM,8137764,peak,NA,0
937,delay,AM,8137764,delay,NA,0
938,delay,AM,8137764,swim,NA,0
939,delay,AM,8137764,crawl,NA,0
940,delay,AM,8137764,yard,NA,0
941,delay,AM,8137764,open,NA,0
942,delay,AM,8137764,blanket,NA,0
943,delay,AM,8137764,physician,NA,0
944,delay,AM,8137764,whiff,NA,0
945,delay,AM,8137764,sofa,NA,0
946,delay,AM,8137764,chimney,NA,0
947,delay,AM,8137764,nice,NA,0
948,delay,AM,8137764,coarse,NA,0
949,delay,AM,8137764,thimble,NA,0
950,delay,AM,8137764,trash,NA,0
951,delay,AM,8137764,wrath,NA,0
952,delay,AM,8137764,touch,NA,0
953,delay,AM,8137764,newyork,newyork,1
954,delay,AM,8137764,coffee,NA,0
955,delay,AM,8137764,chilly,NA,0
956,delay,AM,8137764,plain,NA,0
957,delay,AM,8137764,traffic,NA,0
958,delay,AM,8137764,flow,NA,0
959,delay,AM,8137764,tarantula,tratula,1
960,delay,AM,8137764,walk,NA,0
961,delay,AM,8169101,door,NA,0
962,delay,AM,8169101,bed,NA,0
963,delay,AM,8169101,nurse,NA,0
964,delay,AM,8169101,nose,NA,0
965,delay,AM,8169101,table,NA,0
966,delay,AM,8169101,cigarette,cigarette,1
967,delay,AM,8169101,sour,NA,0
968,delay,AM,8169101,smooth,NA,0
969,delay,AM,8169101,thread,NA,0
970,delay,AM,8169101,garbage,NA,0
971,delay,AM,8169101,mad,NA,0
972,delay,AM,8169101,hard,NA,0
973,delay,AM,8169101,town,NA,0
974,delay,AM,8169101,mug,NA,0
975,delay,AM,8169101,hot,hot,1
976,delay,AM,8169101,hill,hill,1
977,delay,AM,8169101,fast,NA,0
978,delay,AM,8169101,water,NA,0
979,delay,AM,8169101,web,NA,0
980,delay,AM,8169101,shoe,NA,0
981,delay,AM,8169101,glass,NA,0
982,delay,AM,8169101,rest,NA,0
983,delay,AM,8169101,sick,NA,0
984,delay,AM,8169101,breathe,NA,0
985,delay,AM,8169101,sit,NA,0
986,delay,AM,8169101,puff,puff,1
987,delay,AM,8169101,candy,NA,0
988,delay,AM,8169101,bumpy,NA,0
989,delay,AM,8169101,pin,NA,0
990,delay,AM,8169101,waste,NA,0
991,delay,AM,8169101,fear,NA,0
992,delay,AM,8169101,light,NA,0
993,delay,AM,8169101,crowded,NA,0
994,delay,AM,8169101,saucer,NA,0
995,delay,AM,8169101,snow,NA,0
996,delay,AM,8169101,valley,NA,0
997,delay,AM,8169101,lethargic,NA,0
998,delay,AM,8169101,stream,NA,0
999,delay,AM,8169101,insect,NA,0
1000,delay,AM,8169101,hand,NA,0
1001,delay,AM,8169101,pane,NA,0
1002,delay,AM,8169101,awake,NA,0
1003,delay,AM,8169101,lawyer,NA,0
1004,delay,AM,8169101,sniff,NA,0
1005,delay,AM,8169101,legs,NA,0
1006,delay,AM,8169101,blaze,NA,0
1007,delay,AM,8169101,sugar,NA,0
1008,delay,AM,8169101,road,NA,0
1009,delay,AM,8169101,eye,NA,0
1010,delay,AM,8169101,can,NA,0
1011,delay,AM,8169101,hate,NA,0
1012,delay,AM,8169101,pillow,NA,0
1013,delay,AM,8169101,state,NA,0
1014,delay,AM,8169101,tea,NA,0
1015,delay,AM,8169101,warm,NA,0
1016,delay,AM,8169101,climb,NA,0
1017,delay,AM,8169101,stop,NA,0
1018,delay,AM,8169101,lake,NA,0
1019,delay,AM,8169101,bug,NA,0
1020,delay,AM,8169101,toe,NA,0
1021,delay,AM,8169101,shade,NA,0
1022,delay,AM,8169101,tired,NA,0
1023,delay,AM,8169101,medicine,NA,0
1024,delay,AM,8169101,aroma,NA,0
1025,delay,AM,8169101,seat,NA,0
1026,delay,AM,8169101,billows,NA,0
1027,delay,AM,8169101,bitter,NA,0
1028,delay,AM,8169101,tough,NA,0
1029,delay,AM,8169101,sewing,NA,0
1030,delay,AM,8169101,refuse,NA,0
1031,delay,AM,8169101,rage,NA,0
1032,delay,AM,8169101,plush,NA,0
1033,delay,AM,8169101,capital,NA,0
1034,delay,AM,8169101,measuring,NA,0
1035,delay,AM,8169101,winter,NA,0
1036,delay,AM,8169101,summit,NA,0
1037,delay,AM,8169101,listless,NA,0
1038,delay,AM,8169101,thames,NA,0
1039,delay,AM,8169101,fright,NA,0
1040,delay,AM,8169101,kick,NA,0
1041,delay,AM,8169101,ledge,NA,0
1042,delay,AM,8169101,dream,NA,0
1043,delay,AM,8169101,health,NA,0
1044,delay,AM,8169101,hear,NA,0
1045,delay,AM,8169101,couch,NA,0
1046,delay,AM,8169101,pollution,NA,0
1047,delay,AM,8169101,good,NA,0
1048,delay,AM,8169101,sandpaper,NA,0
1049,delay,AM,8169101,sharp,NA,0
1050,delay,AM,8169101,sewage,NA,0
1051,delay,AM,8169101,temper,NA,0
1052,delay,AM,8169101,loud,NA,0
1053,delay,AM,8169101,streets,NA,0
1054,delay,AM,8169101,coaster,NA,0
1055,delay,AM,8169101,ice,NA,0
1056,delay,AM,8169101,top,NA,0
1057,delay,AM,8169101,snail,NA,0
1058,delay,AM,8169101,boat,NA,0
1059,delay,AM,8169101,fly,NA,0
1060,delay,AM,8169101,sandals,NA,0
1061,delay,AM,8169101,sill,NA,0
1062,delay,AM,8169101,wake,NA,0
1063,delay,AM,8169101,hospital,NA,0
1064,delay,AM,8169101,see,NA,0
1065,delay,AM,8169101,desk,NA,0
1066,delay,AM,8169101,ashes,NA,0
1067,delay,AM,8169101,taste,NA,0
1068,delay,AM,8169101,jagged,NA,0
1069,delay,AM,8169101,point,NA,0
1070,delay,AM,8169101,bag,NA,0
1071,delay,AM,8169101,fury,NA,0
1072,delay,AM,8169101,cotton,NA,0
1073,delay,AM,8169101,subway,NA,0
1074,delay,AM,8169101,lid,NA,0
1075,delay,AM,8169101,wet,NA,0
1076,delay,AM,8169101,molehill,NA,0
1077,delay,AM,8169101,cautious,NA,0
1078,delay,AM,8169101,tide,NA,0
1079,delay,AM,8169101,arachnid,arachnid,1
1080,delay,AM,8169101,soccer,NA,0
1081,delay,AM,8169101,house,NA,0
1082,delay,AM,8169101,snooze,NA,0
1083,delay,AM,8169101,dentist,NA,0
1084,delay,AM,8169101,nostril,NA,0
1085,delay,AM,8169101,recliner,NA,0
1086,delay,AM,8169101,cigar,NA,0
1087,delay,AM,8169101,tooth,NA,0
1088,delay,AM,8169101,ready,NA,0
1089,delay,AM,8169101,prick,NA,0
1090,delay,AM,8169101,junk,NA,0
1091,delay,AM,8169101,ire,NA,0
1092,delay,AM,8169101,fur,NA,0
1093,delay,AM,8169101,country,NA,0
1094,delay,AM,8169101,handle,NA,0
1095,delay,AM,8169101,frigid,NA,0
1096,delay,AM,8169101,peak,NA,0
1097,delay,AM,8169101,delay,NA,0
1098,delay,AM,8169101,swim,NA,0
1099,delay,AM,8169101,crawl,NA,0
1100,delay,AM,8169101,yard,NA,0
1101,delay,AM,8169101,open,NA,0
1102,delay,AM,8169101,blanket,NA,0
1103,delay,AM,8169101,physician,NA,0
1104,delay,AM,8169101,whiff,NA,0
1105,delay,AM,8169101,sofa,NA,0
1106,delay,AM,8169101,chimney,NA,0
1107,delay,AM,8169101,nice,NA,0
1108,delay,AM,8169101,coarse,NA,0
1109,delay,AM,8169101,thimble,NA,0
1110,delay,AM,8169101,trash,NA,0
1111,delay,AM,8169101,wrath,NA,0
1112,delay,AM,8169101,touch,NA,0
1113,delay,AM,8169101,newyork,NA,0
1114,delay,AM,8169101,coffee,coffee,1
1115,delay,AM,8169101,chilly,NA,0
1116,delay,AM,8169101,plain,NA,0
1117,delay,AM,8169101,traffic,NA,0
1118,delay,AM,8169101,flow,NA,0
1119,delay,AM,8169101,tarantula,tarantula,1
1120,delay,AM,8169101,walk,NA,0
1121,delay,AM,8235017,door,NA,0
1122,delay,AM,8235017,bed,NA,0
1123,delay,AM,8235017,nurse,NA,0
1124,delay,AM,8235017,nose,nose,1
1125,delay,AM,8235017,table,table,1
1126,delay,AM,8235017,cigarette,NA,0
1127,delay,AM,8235017,sour,NA,0
1128,delay,AM,8235017,smooth,NA,0
1129,delay,AM,8235017,thread,NA,0
1130,delay,AM,8235017,garbage,NA,0
1131,delay,AM,8235017,mad,NA,0
1132,delay,AM,8235017,hard,NA,0
1133,delay,AM,8235017,town,NA,0
1134,delay,AM,8235017,mug,NA,0
1135,delay,AM,8235017,hot,NA,0
1136,delay,AM,8235017,hill,NA,0
1137,delay,AM,8235017,fast,NA,0
1138,delay,AM,8235017,water,water,1
1139,delay,AM,8235017,web,NA,0
1140,delay,AM,8235017,shoe,NA,0
1141,delay,AM,8235017,glass,NA,0
1142,delay,AM,8235017,rest,NA,0
1143,delay,AM,8235017,sick,NA,0
1144,delay,AM,8235017,breathe,NA,0
1145,delay,AM,8235017,sit,NA,0
1146,delay,AM,8235017,puff,NA,0
1147,delay,AM,8235017,candy,NA,0
1148,delay,AM,8235017,bumpy,NA,0
1149,delay,AM,8235017,pin,NA,0
1150,delay,AM,8235017,waste,NA,0
1151,delay,AM,8235017,fear,NA,0
1152,delay,AM,8235017,light,NA,0
1153,delay,AM,8235017,crowded,NA,0
1154,delay,AM,8235017,saucer,NA,0
1155,delay,AM,8235017,snow,NA,0
1156,delay,AM,8235017,valley,NA,0
1157,delay,AM,8235017,lethargic,NA,0
1158,delay,AM,8235017,stream,stream,1
1159,delay,AM,8235017,insect,insect,1
1160,delay,AM,8235017,hand,NA,0
1161,delay,AM,8235017,pane,NA,0
1162,delay,AM,8235017,awake,NA,0
1163,delay,AM,8235017,lawyer,NA,0
1164,delay,AM,8235017,sniff,sniff,1
1165,delay,AM,8235017,legs,leg,1
1166,delay,AM,8235017,blaze,NA,0
1167,delay,AM,8235017,sugar,NA,0
1168,delay,AM,8235017,road,NA,0
1169,delay,AM,8235017,eye,NA,0
1170,delay,AM,8235017,can,NA,0
1171,delay,AM,8235017,hate,NA,0
1172,delay,AM,8235017,pillow,NA,0
1173,delay,AM,8235017,state,NA,0
1174,delay,AM,8235017,tea,NA,0
1175,delay,AM,8235017,warm,warm,1
1176,delay,AM,8235017,climb,NA,0
1177,delay,AM,8235017,stop,NA,0
1178,delay,AM,8235017,lake,lake,1
1179,delay,AM,8235017,bug,NA,0
1180,delay,AM,8235017,toe,NA,0
1181,delay,AM,8235017,shade,NA,0
1182,delay,AM,8235017,tired,NA,0
1183,delay,AM,8235017,medicine,NA,0
1184,delay,AM,8235017,aroma,NA,0
1185,delay,AM,8235017,seat,NA,0
1186,delay,AM,8235017,billows,NA,0
1187,delay,AM,8235017,bitter,NA,0
1188,delay,AM,8235017,tough,NA,0
1189,delay,AM,8235017,sewing,NA,0
1190,delay,AM,8235017,refuse,NA,0
1191,delay,AM,8235017,rage,NA,0
1192,delay,AM,8235017,plush,NA,0
1193,delay,AM,8235017,capital,NA,0
1194,delay,AM,8235017,measuring,NA,0
1195,delay,AM,8235017,winter,winter,1
1196,delay,AM,8235017,summit,NA,0
1197,delay,AM,8235017,listless,NA,0
1198,delay,AM,8235017,thames,thames,1
1199,delay,AM,8235017,fright,NA,0
1200,delay,AM,8235017,kick,NA,0
1201,delay,AM,8235017,ledge,NA,0
1202,delay,AM,8235017,dream,NA,0
1203,delay,AM,8235017,health,NA,0
1204,delay,AM,8235017,hear,NA,0
1205,delay,AM,8235017,couch,NA,0
1206,delay,AM,8235017,pollution,NA,0
1207,delay,AM,8235017,good,NA,0
1208,delay,AM,8235017,sandpaper,NA,0
1209,delay,AM,8235017,sharp,NA,0
1210,delay,AM,8235017,sewage,NA,0
1211,delay,AM,8235017,temper,NA,0
1212,delay,AM,8235017,loud,NA,0
1213,delay,AM,8235017,streets,NA,0
1214,delay,AM,8235017,coaster,NA,0
1215,delay,AM,8235017,ice,NA,0
1216,delay,AM,8235017,top,NA,0
1217,delay,AM,8235017,snail,NA,0
1218,delay,AM,8235017,boat,NA,0
1219,delay,AM,8235017,fly,NA,0
1220,delay,AM,8235017,sandals,NA,0
1221,delay,AM,8235017,sill,NA,0
1222,delay,AM,8235017,wake,NA,0
1223,delay,AM,8235017,hospital,NA,0
1224,delay,AM,8235017,see,NA,0
1225,delay,AM,8235017,desk,NA,0
1226,delay,AM,8235017,ashes,NA,0
1227,delay,AM,8235017,taste,NA,0
1228,delay,AM,8235017,jagged,NA,0
1229,delay,AM,8235017,point,NA,0
1230,delay,AM,8235017,bag,NA,0
1231,delay,AM,8235017,fury,NA,0
1232,delay,AM,8235017,cotton,NA,0
1233,delay,AM,8235017,subway,NA,0
1234,delay,AM,8235017,lid,NA,0
1235,delay,AM,8235017,wet,NA,0
1236,delay,AM,8235017,molehill,NA,0
1237,delay,AM,8235017,cautious,NA,0
1238,delay,AM,8235017,tide,NA,0
1239,delay,AM,8235017,arachnid,arachnid,1
1240,delay,AM,8235017,soccer,NA,0
1241,delay,AM,8235017,house,NA,0
1242,delay,AM,8235017,snooze,NA,0
1243,delay,AM,8235017,dentist,NA,0
1244,delay,AM,8235017,nostril,NA,0
1245,delay,AM,8235017,recliner,NA,0
1246,delay,AM,8235017,cigar,NA,0
1247,delay,AM,8235017,tooth,NA,0
1248,delay,AM,8235017,ready,NA,0
1249,delay,AM,8235017,prick,NA,0
1250,delay,AM,8235017,junk,NA,0
1251,delay,AM,8235017,ire,NA,0
1252,delay,AM,8235017,fur,NA,0
1253,delay,AM,8235017,country,NA,0
1254,delay,AM,8235017,handle,NA,0
1255,delay,AM,8235017,frigid,NA,0
1256,delay,AM,8235017,peak,NA,0
1257,delay,AM,8235017,delay,NA,0
1258,delay,AM,8235017,swim,NA,0
1259,delay,AM,8235017,crawl,NA,0
1260,delay,AM,8235017,yard,NA,0
1261,delay,AM,8235017,open,NA,0
1262,delay,AM,8235017,blanket,NA,0
1263,delay,AM,8235017,physician,NA,0
1264,delay,AM,8235017,whiff,NA,0
1265,delay,AM,8235017,sofa,NA,0
1266,delay,AM,8235017,chimney,NA,0
1267,delay,AM,8235017,nice,NA,0
1268,delay,AM,8235017,coarse,NA,0
1269,delay,AM,8235017,thimble,NA,0
1270,delay,AM,8235017,trash,NA,0
1271,delay,AM,8235017,wrath,NA,0
1272,delay,AM,8235017,touch,NA,0
1273,delay,AM,8235017,newyork,NA,0
1274,delay,AM,8235017,coffee,NA,0
1275,delay,AM,8235017,chilly,NA,0
1276,delay,AM,8235017,plain,NA,0
1277,delay,AM,8235017,traffic,NA,0
1278,delay,AM,8235017,flow,NA,0
1279,delay,AM,8235017,tarantula,NA,0
1280,delay,AM,8235017,walk,NA,0
1281,delay,AM,8367650,door,NA,0
1282,delay,AM,8367650,bed,bed,1
1283,delay,AM,8367650,nurse,NA,0
1284,delay,AM,8367650,nose,NA,0
1285,delay,AM,8367650,table,NA,0
1286,delay,AM,8367650,cigarette,NA,0
1287,delay,AM,8367650,sour,NA,0
1288,delay,AM,8367650,smooth,NA,0
1289,delay,AM,8367650,thread,thread,1
1290,delay,AM,8367650,garbage,NA,0
1291,delay,AM,8367650,mad,NA,0
1292,delay,AM,8367650,hard,NA,0
1293,delay,AM,8367650,town,NA,0
1294,delay,AM,8367650,mug,NA,0
1295,delay,AM,8367650,hot,NA,0
1296,delay,AM,8367650,hill,hill,1
1297,delay,AM,8367650,fast,NA,0
1298,delay,AM,8367650,water,NA,0
1299,delay,AM,8367650,web,NA,0
1300,delay,AM,8367650,shoe,NA,0
1301,delay,AM,8367650,glass,NA,0
1302,delay,AM,8367650,rest,NA,0
1303,delay,AM,8367650,sick,NA,0
1304,delay,AM,8367650,breathe,NA,0
1305,delay,AM,8367650,sit,NA,0
1306,delay,AM,8367650,puff,NA,0
1307,delay,AM,8367650,candy,NA,0
1308,delay,AM,8367650,bumpy,NA,0
1309,delay,AM,8367650,pin,NA,0
1310,delay,AM,8367650,waste,NA,0
1311,delay,AM,8367650,fear,NA,0
1312,delay,AM,8367650,light,NA,0
1313,delay,AM,8367650,crowded,NA,0
1314,delay,AM,8367650,saucer,NA,0
1315,delay,AM,8367650,snow,NA,0
1316,delay,AM,8367650,valley,NA,0
1317,delay,AM,8367650,lethargic,NA,0
1318,delay,AM,8367650,stream,NA,0
1319,delay,AM,8367650,insect,NA,0
1320,delay,AM,8367650,hand,NA,0
1321,delay,AM,8367650,pane,NA,0
1322,delay,AM,8367650,awake,NA,0
1323,delay,AM,8367650,lawyer,NA,0
1324,delay,AM,8367650,sniff,NA,0
1325,delay,AM,8367650,legs,NA,0
1326,delay,AM,8367650,blaze,NA,0
1327,delay,AM,8367650,sugar,NA,0
1328,delay,AM,8367650,road,NA,0
1329,delay,AM,8367650,eye,NA,0
1330,delay,AM,8367650,can,NA,0
1331,delay,AM,8367650,hate,NA,0
1332,delay,AM,8367650,pillow,NA,0
1333,delay,AM,8367650,state,NA,0
1334,delay,AM,8367650,tea,NA,0
1335,delay,AM,8367650,warm,NA,0
1336,delay,AM,8367650,climb,NA,0
1337,delay,AM,8367650,stop,NA,0
